"SamAccountName","userAccountControl","LastLogonDate","whenCreated","homeMDB"
"malo","512","15/07/2019 18:31:15","10/08/2012 11:20:17","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maferreira","512","18/07/2019 12:31:43","03/04/2018 09:52:34","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"magoncalves","514","25/04/2019 13:11:42","08/06/2018 09:19:30","CN=BRRJSHVGASCOMQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"magsilva","514",,"09/03/2017 07:38:43","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"madguimaraes","512","14/07/2019 22:37:35","01/06/2012 16:11:33","CN=BRRJSHVGASCOTZDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"madias","512","19/07/2019 08:48:44","29/06/2006 22:45:36","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"MADuarte","512","18/07/2019 14:00:26","16/09/2006 19:25:43","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maicon.pereira","512",,"13/07/2019 02:07:03",
"majunior","512","18/07/2019 09:16:58","26/05/2006 11:40:59","CN=BRRJSHVGASCOTZDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"MALima","512","25/07/2019 09:04:48","06/11/2004 13:08:53","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"malmeida","512","18/07/2019 07:37:07","04/02/2015 14:02:15","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maikon.oliveira","512",,"13/07/2019 00:23:41",
"maioliveira","512","23/07/2019 08:39:18","21/12/2017 16:27:37","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maisenergiarecife","512","14/10/2007 03:16:35","18/07/2007 08:38:37","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maoliveira","512","22/07/2019 08:25:52","23/09/2006 21:42:30","CN=BRRJSHVGASPDADDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcelo.reis","512",,"13/07/2019 02:07:46",
"marcelo.ribeiro","512",,"13/07/2019 00:47:10","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcelo.silva2","512",,"13/07/2019 00:04:20",
"marcelo.leite","512",,"13/07/2019 03:38:12",
"marcelo.matos","512",,"13/07/2019 02:44:01",
"marcelo.oliveira1","512",,"13/07/2019 02:25:12",
"marcelo.souza2","512",,"13/07/2019 01:41:28",
"marcio.cabral","512",,"13/07/2019 00:15:58",
"marcio.costa","512",,"13/07/2019 00:16:07","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcio.dias","512",,"13/07/2019 01:52:51",
"marcia.oliveira","512",,"13/07/2019 00:28:45","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marciel.nogueira","512",,"13/07/2019 01:50:50",
"marcio.braga","512",,"13/07/2019 01:12:49",
"marcelo.goncalves","512",,"13/07/2019 00:36:55",
"marcelino.rezende","512",,"13/07/2019 00:52:53","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcella.ferreira","512",,"13/07/2019 02:25:15","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcella.silva","512",,"13/07/2019 00:40:35","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maosilva","512","25/07/2019 08:10:25","01/06/2018 13:38:48","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"mapinto","514","06/06/2019 08:49:26","06/06/2005 10:04:50","CN=BRRJSHVGASCOJLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcarvalho","514","31/05/2018 08:24:35","09/10/2012 11:02:53","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcelo.alves","512",,"13/07/2019 02:44:03",
"marcelo.d.lima","512",,"13/07/2019 03:36:45",
"marcelo.escouto","512",,"13/07/2019 01:06:04",
"marcelo.fernandes","512",,"13/07/2019 02:54:59","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"marcelo.amorim","512",,"13/07/2019 01:06:06",
"marcelo.azevedo","512",,"13/07/2019 01:12:55",
"marcelo.barboza","512",,"13/07/2019 01:57:17",
"lurosa","512","18/07/2019 07:49:34","20/02/2012 14:12:01","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lursilva","514",,"23/05/2017 11:08:39","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"LUSilva","512","22/07/2019 13:47:16","25/08/2006 18:34:21","CN=BRRJSHVGASCOJLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luiz.santos1","512",,"13/07/2019 03:10:59",
"luiz.valentino","512",,"13/07/2019 01:17:32",
"lupsilva","514","13/09/2018 07:14:31","18/07/2017 15:31:11","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lusoliveira","512","16/07/2019 06:53:40","02/07/2013 10:08:39","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"LUvieira","512","22/07/2019 09:55:11","19/03/2008 10:04:15","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvalentino","512","25/07/2019 11:24:55","02/09/2014 14:16:52","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvalle","514","15/07/2019 09:24:16","20/05/2019 18:12:05","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lussantos","512","24/07/2019 08:24:34","19/03/2010 14:36:04","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lussilva","544","24/07/2019 07:16:39","11/01/2019 10:56:08","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luteixeira","512",,"07/05/2019 10:16:54",
"luiz.salvador","512",,"13/07/2019 00:32:42",
"lucsantos","514",,"20/10/2011 10:18:21",
"luferreira","512",,"07/05/2019 10:16:58",
"lufsouza","514","25/01/2018 08:13:09","21/01/2014 11:06:08","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lucisilva","514","09/05/2014 21:48:45","19/03/2013 12:31:11","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lucoliveira","512","25/07/2019 08:55:12","13/05/2013 08:29:08","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"LuCruz","512","25/07/2019 08:07:03","13/02/2007 10:05:25","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luis.lima","512",,"13/07/2019 03:19:59",
"luiz.nascimento","512",,"13/07/2019 01:00:52","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luiz.novais","512",,"13/07/2019 00:32:50",
"luiz.pinho","512",,"13/07/2019 00:31:41","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luis.thome","512",,"13/07/2019 01:28:13","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"luiz.amancio","512",,"13/07/2019 03:14:51",
"luiz.camelo","512",,"13/07/2019 04:13:42",
"lvanassi","514","02/01/2019 08:35:42","09/01/2017 14:30:40","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maapereira","512","25/07/2019 08:54:56","09/08/2009 02:01:23","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maapinto","512",,"29/08/2017 15:00:59","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maarodrigues","514","13/08/2018 08:53:09","29/02/2012 16:24:34","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"m.lima","512",,"13/07/2019 02:20:05","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"m.nascimento","512",,"13/07/2019 03:40:26",
"m.rocha","512",,"13/07/2019 01:47:03",
"maasantos","512",,"07/04/2015 20:20:02","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"macdias","512","19/07/2019 17:56:56","27/07/2012 16:11:26","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"macinielson.amador","512","16/07/2019 06:11:45","11/06/2019 14:30:48","CN=BRRJSHVGASUCMMDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"macordeiro","514","03/05/2018 09:25:54","13/04/2012 09:51:46","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"maasilva","514","01/02/2018 14:39:57","04/05/2017 11:43:10","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"mabram","512","22/07/2019 14:53:24","05/07/2006 08:00:28","CN=BRRJSHVGASGEJQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"mabreu1","514",,"18/01/2010 14:06:40",
"m.leao","512",,"13/07/2019 01:47:25","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"LVeiga","512","24/07/2019 22:43:24","04/12/2006 12:10:56","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvieira","514","29/06/2017 12:11:42","17/02/2016 10:49:31","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lviter","514","29/06/2018 08:51:34","29/05/2015 11:11:55","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvaraujo","512","08/07/2019 08:48:35","02/02/2017 16:43:44","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvasconcelos","512","18/07/2019 08:13:17","25/04/2019 11:30:08","CN=BRRJSHVGASCOJLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lvbarros","544","23/07/2019 09:12:10","10/05/2019 15:03:31","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lviveiros","512","18/07/2019 10:21:23","26/11/2008 12:53:39","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"LZamparo","512","18/07/2019 06:43:15","03/07/2006 20:00:07","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lzuppo","514","30/04/2018 09:33:12","26/05/2011 15:15:04","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"m.filho","512",,"13/07/2019 01:26:12",
"lvsilva","544","25/07/2019 10:40:54","01/10/2018 08:52:36","CN=BRRJSHVGASUCKLDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lwmartins","514","02/04/2018 06:20:44","07/02/2017 08:37:55","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"lyon.real","512",,"13/07/2019 03:32:04",
"pedidos","66048",,"14/09/2018 08:56:52","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pedidos-betim","66048",,"24/06/2019 11:54:10","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pedoliveira","514","06/06/2019 12:18:01","11/02/2019 15:52:10","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pdsilva","514","12/11/2018 13:38:12","17/08/2017 12:25:54","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pdsouza","512","18/07/2019 10:01:48","13/04/2017 11:44:49","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pecosta","514","17/10/2018 18:20:05","06/02/2018 08:09:05","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pedro.coimbra","512",,"13/07/2019 02:41:43",
"pfigueiredo","512","23/07/2019 23:04:52","29/02/2016 11:26:08","CN=BRRJSHVGASCOTZDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pfracasso","512","21/07/2019 08:40:14","06/04/2015 14:39:29","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pfribeiro","514","23/04/2018 10:21:20","17/03/2010 16:27:38","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"peoliveira","512","17/07/2019 08:45:45","03/11/2011 15:34:52","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pfeitosa","512","25/07/2019 10:07:37","01/02/2012 11:42:08","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pferrari","514","04/06/2019 07:46:31","06/03/2008 19:20:15","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pdmartins","514","21/03/2019 08:49:54","21/12/2009 11:05:24","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pccarneiro","512","24/07/2019 10:11:50","11/09/2012 07:27:41","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pcmachado","514","03/03/2016 08:09:51","17/03/2014 23:18:15","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pcoelho","512","21/07/2019 12:47:11","25/08/2006 18:33:12","CN=BRRJSHVGASGEJQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pcapriata","512","16/07/2019 09:59:27","17/11/2017 13:55:53","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"PCastiglioni","512","17/07/2019 16:55:35","08/09/2006 22:13:24","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pcbonfante","512","16/07/2019 09:22:56","22/04/2014 14:47:49","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"pcoimbra","512","24/06/2019 07:16:36","07/04/2011 12:43:32","CN=BRRJSHVGASUCNQDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
